age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34,4,102284,7,2,13,0,4,1,3506,0,45,39,1
61,4,167892,5,2,3,0,4,1,0,0,40,39,0
73,4,181329,11,2,6,0,4,1,3452,0,40,39,0
36,4,127477,15,2,8,0,4,1,0,0,50,39,1
29,4,108806,9,4,13,3,4,0,14545,0,40,39,1
52,4,320675,5,2,3,0,4,1,0,0,40,8,0
47,4,97533,11,2,7,0,4,1,0,0,49,39,1
65,4,187572,11,6,9,2,4,0,0,0,36,39,0
18,4,157081,15,4,12,3,4,0,0,0,19,39,0
35,4,34742,15,4,8,1,4,0,0,0,22,39,0
77,4,242399,11,6,1,4,4,0,0,0,40,39,0
55,4,167177,9,2,10,0,1,1,0,0,40,0,1
22,4,309216,15,4,1,3,4,0,0,0,40,39,0
19,4,228326,9,4,1,3,4,0,0,0,35,39,0
47,4,100623,15,2,3,0,4,1,7590,0,55,39,1
37,7,308051,15,2,11,0,4,1,0,0,45,39,0
62,4,175830,11,4,8,1,4,1,0,1477,40,39,0
37,4,110092,15,2,1,0,4,1,0,0,50,39,1
40,4,271270,15,4,1,4,4,0,0,0,38,39,0
43,2,183890,12,5,10,4,4,0,0,0,40,39,0
34,4,147898,11,2,7,0,2,1,0,0,40,39,0
38,4,279061,9,4,4,3,4,0,0,1657,40,39,0
37,4,158210,11,2,1,5,0,0,0,0,75,39,0
29,2,107082,9,4,10,3,2,0,0,0,18,39,0
36,2,249819,15,4,10,3,4,1,0,0,40,39,0
74,4,42400,11,0,12,1,4,0,0,1550,39,39,0
40,4,247657,12,4,4,3,4,1,0,1544,40,1,0
33,6,126958,1,2,12,0,4,1,0,0,45,39,1
45,4,103181,9,0,4,4,4,1,9283,0,45,39,1
28,4,181877,9,4,1,3,4,1,0,0,20,39,0
46,7,337170,15,2,1,0,2,1,0,0,35,39,0
69,4,335230,11,5,14,1,4,1,0,0,40,39,0
23,4,169025,1,4,14,1,4,1,0,0,40,39,0
39,1,352643,9,4,1,4,2,0,0,0,40,23,0
42,4,103138,12,4,3,1,4,1,0,0,34,39,0
31,4,132325,15,2,6,0,4,1,0,0,37,39,1
41,4,38286,9,2,10,0,4,1,0,0,40,39,0
23,4,115509,11,4,7,3,4,1,0,0,40,39,0
61,2,151736,15,2,1,5,4,0,0,0,45,39,1
30,4,201458,11,2,4,2,4,1,14929,0,40,39,1
23,6,204506,0,4,8,3,4,0,0,0,50,39,0
45,4,367640,1,2,7,0,2,1,0,0,40,39,0
47,6,118905,15,2,12,0,4,1,0,0,60,0,0
24,4,31088,11,4,8,3,4,0,3191,0,40,39,0
35,2,95075,12,2,10,0,4,1,0,0,40,39,1
31,4,276890,15,4,1,1,4,1,0,0,40,39,0
39,4,309282,15,4,3,1,4,1,0,0,45,39,0
51,4,98937,11,2,13,5,4,0,0,0,43,39,0
67,4,157882,9,2,12,0,4,1,7589,0,40,39,1
38,6,47818,8,2,12,0,4,1,0,0,50,39,1
29,4,357368,15,2,4,0,4,1,0,0,40,39,1
40,4,226224,15,0,3,4,4,1,0,0,40,39,0
53,5,249849,15,2,13,0,4,1,7586,0,50,39,1
29,4,173249,11,4,8,4,2,0,0,0,34,39,0
51,2,40988,9,2,11,5,4,0,7003,0,40,39,1
65,4,93258,9,2,3,0,4,1,7571,0,40,39,1
24,4,149828,9,4,4,3,4,1,0,0,40,39,0
25,4,81842,9,4,12,3,4,0,0,0,40,39,0
32,6,371462,11,2,12,0,4,1,3493,0,35,39,1
27,4,254343,8,4,12,3,4,1,0,0,40,39,0
42,4,188350,15,2,4,4,4,0,14908,0,40,39,1
47,4,71826,11,0,8,4,4,0,0,0,33,39,0
44,4,215661,11,0,4,1,4,1,0,0,45,39,1
56,1,194078,11,2,4,0,2,1,0,0,40,39,1
25,4,261502,11,2,3,0,4,1,0,0,40,39,0
55,4,192737,12,4,4,4,4,0,0,0,50,39,1
48,4,271353,11,2,1,3,4,0,0,1550,45,39,1
37,0,174255,15,3,0,2,4,1,0,0,40,39,0
33,5,280921,15,2,1,0,4,1,0,0,40,39,0
60,7,391037,9,2,10,0,4,1,0,0,40,0,1
35,1,248116,9,4,4,1,4,1,0,1658,50,39,0
73,4,142386,5,0,10,1,4,0,0,0,50,39,0
33,4,125693,15,4,3,1,4,0,0,0,37,39,0
22,4,108881,8,4,8,3,4,1,0,0,60,39,0
36,2,108915,15,5,1,4,2,0,0,0,37,39,0
30,4,113886,15,0,12,1,4,0,0,0,60,39,0
84,2,92870,11,2,1,5,4,0,0,0,29,39,0
30,4,140082,9,4,4,1,4,0,0,0,40,21,0
40,4,297373,11,4,3,3,2,1,3488,0,42,39,0
49,4,125450,11,0,3,1,4,1,0,2076,40,39,0
45,2,91891,12,2,10,0,4,1,0,0,50,39,0
32,4,371104,11,2,7,0,2,1,0,0,40,26,0
54,4,154311,15,2,14,0,4,1,0,0,73,39,0
58,4,313334,11,2,3,1,4,1,0,0,43,39,0
23,4,297285,15,4,3,1,4,1,0,0,40,39,0
39,4,124595,9,2,1,0,1,1,0,0,40,30,0
60,4,207591,11,2,12,0,4,1,0,0,50,39,1
30,2,254143,12,4,10,4,4,0,0,0,50,39,0
57,2,170893,9,0,4,4,4,0,0,0,55,39,0
22,4,104261,11,4,12,3,4,0,0,0,23,39,0
54,1,172566,12,2,4,0,4,1,0,0,40,39,1
36,4,222023,8,2,12,0,4,1,0,0,50,39,0
43,4,160305,15,2,1,0,4,1,0,0,40,39,0
40,2,36709,15,2,11,0,4,1,0,0,40,39,1
62,4,172527,5,2,6,0,4,1,0,0,40,4,0
38,2,489799,12,5,10,4,4,0,0,0,40,39,0
45,5,330350,9,2,12,0,4,1,0,0,54,39,0
59,4,230892,12,2,4,0,4,1,0,0,40,39,1
26,4,194597,11,4,3,3,4,1,0,1549,60,39,0
51,4,371740,7,2,8,5,4,0,0,0,40,39,1
26,4,213393,1,4,8,3,2,1,0,0,34,39,0
47,2,107586,12,2,10,5,4,0,0,0,40,11,1
40,7,57998,15,2,4,0,2,1,0,0,40,39,0
34,4,156210,11,0,1,4,4,0,0,0,26,39,0
23,4,100897,9,4,11,2,4,1,0,0,29,39,0
19,4,220922,7,4,8,1,4,0,0,0,40,39,0
50,7,335247,9,2,4,0,4,1,0,0,45,3,1
49,0,181047,11,0,0,4,4,0,0,0,40,39,0
64,4,142621,11,2,3,0,4,1,7577,0,60,39,0
39,4,326246,15,4,1,2,4,0,0,2264,53,26,0
35,4,148739,15,4,12,1,4,0,0,0,60,39,0
63,7,66897,15,2,1,0,4,1,0,0,21,39,0
35,7,133104,11,4,11,2,2,1,0,0,40,39,0
37,4,191965,9,2,10,0,4,1,15007,0,37,39,1
52,5,29869,10,2,10,0,4,1,0,1986,60,39,1
59,2,123975,0,6,8,1,4,0,0,0,40,39,0
29,4,91159,15,4,10,4,4,0,0,0,40,39,0
26,4,80098,11,4,1,2,4,0,0,0,34,39,0
60,4,202151,9,4,4,1,4,1,14961,0,45,39,1
68,4,20885,11,2,8,5,2,0,0,1621,40,39,1
26,4,256058,11,4,1,3,4,1,0,0,40,39,0
34,4,145364,5,4,12,3,4,1,0,0,40,39,0
39,6,211326,11,2,7,0,4,1,3547,0,40,39,0
18,4,171307,1,4,1,2,4,0,0,0,40,39,0
23,4,134488,9,4,12,1,4,1,0,0,60,39,0
40,1,109795,11,5,1,4,4,0,0,0,40,39,0
47,4,225538,11,5,6,2,2,0,0,0,45,39,0
27,4,330147,9,4,1,1,4,0,0,0,40,30,0
32,4,153037,9,4,10,1,4,1,0,0,45,39,0
42,4,222948,1,0,3,1,4,1,0,0,22,39,0
50,2,140554,9,2,10,0,4,1,7535,0,51,39,1
20,4,236967,15,4,4,3,4,0,0,0,40,39,0
58,4,41568,0,2,7,0,4,1,0,0,40,39,1
40,4,281272,7,0,12,4,2,0,0,0,40,39,0
39,5,201034,9,4,4,1,4,1,14800,0,47,39,1
54,0,232316,15,0,0,4,4,0,0,0,20,39,1
20,0,144609,1,4,0,3,2,0,0,0,11,39,0
44,4,148660,11,0,8,1,4,0,0,0,20,39,0
18,4,182647,15,4,8,3,4,0,0,0,17,39,0
60,7,357660,15,0,8,4,2,0,0,0,34,39,0
31,4,195989,11,2,3,0,4,1,0,0,45,39,0
46,7,130562,1,2,10,0,4,1,0,0,16,39,0
46,4,126310,7,2,8,0,4,1,0,1549,40,39,0
32,2,343945,9,0,1,3,4,0,0,0,40,39,0
63,2,386774,11,0,1,1,4,0,0,0,40,39,0
22,0,113473,6,4,0,3,4,1,0,0,22,39,0
31,6,26231,11,2,3,0,4,1,0,0,45,39,0
56,6,188532,11,3,5,1,4,1,0,1657,60,39,0
39,4,136880,12,2,10,5,4,0,0,1890,40,39,1
46,4,194039,11,2,3,0,4,1,0,0,32,39,0
67,6,120225,9,2,10,5,4,0,0,0,40,39,1
58,4,111204,11,5,8,4,4,0,0,0,40,39,0
39,4,151569,9,4,12,1,4,1,0,0,45,39,0
38,4,119048,0,2,4,5,4,0,14887,0,40,39,1
53,2,167598,9,0,1,4,4,0,0,0,45,39,0
61,4,184487,9,2,14,0,4,1,7592,0,40,39,1
21,4,224696,11,4,1,3,4,1,0,0,45,39,0
49,4,42791,11,6,1,4,2,0,0,0,13,39,0
33,6,326735,11,2,10,0,4,1,0,0,35,39,0
77,7,474880,6,3,10,1,4,0,0,0,40,39,0
60,6,168077,11,2,0,0,4,1,0,0,40,39,0
57,4,88575,12,6,8,1,4,0,0,0,40,39,0
28,4,42116,9,2,10,0,4,1,0,0,50,39,1
30,4,125724,11,4,1,2,4,0,0,0,23,39,0
20,0,99622,15,2,0,0,4,1,3480,0,34,39,1
21,4,223875,15,4,1,3,4,0,0,0,14,39,0
51,4,134127,9,2,4,0,4,1,0,0,45,2,1
35,2,172245,12,4,10,1,4,0,0,1354,40,39,0
47,4,200570,5,4,9,1,4,0,0,0,40,39,0
36,4,125680,11,2,14,0,4,1,3493,0,40,39,0
45,4,138612,11,0,7,4,4,0,0,0,40,39,0
58,2,122918,11,3,8,1,2,0,3499,0,40,39,0
52,4,171859,12,4,4,1,4,0,25423,2415,55,39,1
21,4,168977,9,4,1,3,4,0,0,0,9,39,0
66,6,184192,11,2,3,0,4,1,0,0,39,39,0
59,4,168212,11,0,4,4,4,0,0,0,50,11,0
49,4,198005,6,3,7,0,4,1,0,0,40,32,0
61,6,176615,9,2,12,0,4,1,0,0,35,39,1
36,2,303765,9,4,10,3,4,1,0,0,40,39,0
18,4,190717,15,4,1,3,4,1,0,0,40,39,0
37,4,120604,9,2,10,0,4,1,0,1697,55,39,0
30,4,119326,15,4,7,3,4,1,0,0,29,39,0
69,6,230953,11,6,10,1,4,1,0,0,32,39,0
30,0,217442,11,4,0,4,2,0,0,0,32,39,0
76,2,98739,15,2,4,0,4,1,0,0,60,39,0
40,4,99327,15,3,10,4,4,0,0,0,40,39,0
32,4,101813,11,4,8,2,4,0,0,0,40,39,0
59,6,281758,9,2,13,0,1,1,3482,0,35,0,1
20,6,61013,1,4,8,3,4,1,0,0,13,39,0
57,6,306828,8,2,10,0,2,1,0,0,50,39,1
49,7,211627,0,2,3,0,4,1,0,0,40,39,1
60,4,164667,15,2,14,0,4,1,0,0,40,39,1
49,0,229845,11,2,0,0,4,1,0,0,45,39,0
37,4,223173,11,4,7,0,2,1,0,0,45,39,0
37,4,26391,11,0,3,3,4,1,0,0,40,39,0
30,4,357129,8,4,3,2,4,1,0,0,40,39,0
26,4,472031,0,2,3,0,4,1,0,0,40,26,0
34,4,40932,11,4,8,1,4,0,0,0,40,39,0
49,4,214175,8,2,7,0,4,1,0,0,40,0,1
62,2,323009,9,2,10,0,4,1,0,0,41,39,1
60,0,136248,15,2,0,0,4,1,0,0,40,39,0
75,0,120012,15,2,0,0,4,1,0,0,69,39,0
44,4,162260,9,4,1,1,4,0,0,0,40,9,0
44,6,191655,11,2,3,0,4,1,0,0,40,39,0
30,4,61726,11,2,14,3,4,1,0,0,45,39,0
44,4,212871,4,5,9,4,4,0,0,0,30,0,0
35,4,256063,11,2,13,0,4,1,0,0,40,26,0
41,2,40914,12,4,10,1,4,0,0,1310,50,39,0
23,4,183760,11,4,11,3,4,1,0,0,40,39,0
36,4,390164,9,4,3,1,4,0,0,0,40,39,0
68,1,38354,9,4,10,1,4,1,0,0,40,39,0
36,4,172816,11,2,1,5,4,0,0,0,34,39,0
17,4,28538,15,4,12,3,4,0,0,0,73,39,0
68,1,256862,12,2,10,0,4,1,7579,0,21,39,1
31,4,143633,2,2,12,5,4,0,0,0,30,39,0
25,4,159721,11,4,6,1,4,1,0,0,48,39,0
19,4,48203,1,4,3,3,2,1,0,0,13,39,0
40,4,126322,15,0,12,1,4,0,0,0,49,39,1
47,4,288821,7,2,1,5,4,0,21487,0,38,0,1
48,4,269975,8,0,8,1,1,0,0,0,41,30,0
56,4,209203,9,2,13,0,4,1,0,0,40,39,1
55,4,50427,11,2,4,0,4,1,0,0,50,39,1
18,4,125275,11,4,6,3,4,1,0,0,27,39,0
50,4,71604,9,2,12,5,4,0,14989,0,20,39,1
59,6,215182,9,0,4,4,4,0,0,1552,45,39,0
45,4,116750,11,2,6,0,4,1,0,0,60,39,1
45,4,278373,9,2,4,0,4,1,15623,0,40,39,1
30,4,209708,9,4,3,1,4,1,0,0,40,39,0
29,7,140092,12,2,3,0,4,1,0,0,43,39,0
42,4,53102,5,2,8,5,4,0,3390,0,40,39,0
34,4,194059,15,4,1,1,4,1,0,0,40,39,0
22,7,63826,15,4,0,0,0,1,3495,0,40,39,0
41,4,151444,11,2,7,0,2,0,0,0,40,0,1
41,1,350331,9,4,1,2,3,1,0,0,45,11,0
25,4,355322,1,4,8,2,2,1,0,0,40,39,0
31,4,52419,9,2,12,0,4,1,0,0,40,39,0
18,4,106375,0,4,1,3,4,0,0,0,20,39,0
57,4,120993,11,0,4,1,4,0,0,2335,41,39,0
28,4,40966,15,4,10,3,4,0,0,0,40,39,0
52,2,112036,7,2,11,0,4,1,0,0,40,11,0
32,4,41901,11,2,3,0,4,1,7626,0,40,39,1
21,4,138320,11,4,1,2,2,0,0,0,60,39,0
40,4,109646,11,2,12,5,4,0,0,1998,45,39,0
49,4,230760,9,0,8,4,1,0,0,0,40,6,0
77,6,52314,5,0,5,1,4,1,0,0,77,39,1
59,7,409374,14,2,10,5,4,1,7642,0,40,39,1
19,0,217767,15,4,0,3,4,0,0,0,20,39,0
29,4,189562,8,2,3,0,2,1,0,0,40,39,0
36,4,135618,5,4,3,2,1,1,0,0,35,13,0
42,4,196449,9,4,12,1,4,1,0,0,40,39,0
30,4,403842,9,4,1,3,4,1,0,0,40,39,0
60,7,353497,10,2,4,0,4,1,0,0,40,39,1
79,4,230467,9,2,8,0,4,1,0,0,40,39,0
57,4,191131,0,2,4,0,4,1,0,0,40,39,0
51,4,176463,9,2,10,0,4,0,14989,0,50,19,1
21,4,230524,9,4,1,1,4,1,3517,0,40,39,0
30,4,354143,5,4,7,3,4,0,0,0,37,39,0
32,5,269247,9,4,12,2,2,0,0,0,21,35,0
43,4,189220,8,4,14,1,4,1,0,0,40,39,0
57,2,242687,11,2,4,0,2,1,0,0,11,39,1
54,7,166770,5,2,3,0,4,1,0,0,40,39,0
69,0,137625,11,4,0,1,4,0,0,0,40,39,0
22,4,208552,15,4,7,3,4,1,0,0,40,39,0
49,4,211922,11,2,3,0,4,1,0,0,40,26,0
40,4,206531,11,0,3,3,4,1,0,0,37,39,0
67,4,137568,11,2,7,0,4,1,0,0,40,39,0
45,0,218404,9,2,0,0,4,1,0,0,40,39,0
20,0,247418,1,4,0,3,4,1,0,0,15,39,0
32,4,94836,15,4,8,4,2,0,0,0,40,39,0
70,4,164177,5,3,8,1,4,0,0,0,33,39,0
34,4,228246,15,2,12,0,4,1,0,0,40,39,0
23,4,173978,1,4,6,3,4,1,0,0,30,39,0
40,4,114516,9,2,4,5,1,0,14922,0,40,37,1
74,4,276134,9,2,3,0,4,1,0,0,40,39,0
27,4,240940,11,4,8,3,4,1,0,0,14,0,0
51,1,113852,8,2,13,0,4,1,7533,0,40,39,1
35,4,189747,11,2,3,0,4,1,0,0,50,39,0
24,4,211154,15,4,8,3,4,0,0,0,29,39,0
80,4,278562,11,2,3,0,4,1,3521,0,40,39,0
18,6,194529,9,4,12,3,4,1,0,0,68,39,0
52,4,412612,15,2,4,5,4,0,0,0,43,39,1
31,4,232119,11,4,8,1,4,0,0,0,35,39,0
31,4,129516,9,4,12,1,4,1,3539,0,50,39,1
29,2,325367,9,4,10,1,4,1,0,0,40,39,0
57,6,194181,11,4,7,1,4,1,0,0,40,39,0
50,0,39519,9,3,0,1,4,1,0,0,40,39,0
65,0,98160,2,4,0,3,4,0,0,0,23,39,0
57,0,102046,11,6,0,2,0,0,0,0,11,39,0
25,4,143735,11,4,3,3,4,1,0,0,21,39,0
66,1,248148,15,2,12,0,4,1,0,720,40,26,0
49,4,227495,9,2,4,0,4,1,0,0,50,39,1
18,0,212177,11,4,0,3,4,1,0,0,37,26,0
29,4,206413,15,4,1,3,2,1,0,0,43,39,1
26,4,187686,11,4,3,2,4,0,0,0,30,39,0
28,4,205695,12,4,10,2,1,1,0,0,40,30,1
33,6,165867,7,2,12,0,4,1,0,1890,45,39,0
41,4,439441,11,4,1,4,4,0,0,0,45,8,0
43,4,230945,8,2,3,0,4,1,0,0,40,39,0
61,2,129166,8,2,10,0,2,1,7663,0,40,39,1
39,1,277527,9,0,1,1,4,0,0,0,40,39,0
26,4,47599,15,4,3,4,4,1,0,0,40,39,0
38,4,96867,15,0,3,3,4,0,0,0,40,39,0
19,4,152708,1,4,8,3,4,1,0,0,48,39,0
22,4,102658,9,4,4,2,4,0,0,0,40,39,0
50,4,166820,15,2,3,0,4,1,0,0,40,39,0
30,4,183533,11,2,6,0,1,1,0,0,40,35,0
27,4,29302,15,2,3,3,4,1,0,0,40,39,0
21,4,39342,9,4,12,1,4,0,0,0,21,39,0
46,6,120379,7,2,4,0,4,1,0,0,45,39,0
45,4,333753,8,2,4,0,4,1,0,0,45,39,1
32,4,158706,9,3,8,3,4,0,0,0,15,39,0
30,4,266878,11,4,14,3,4,1,0,0,49,39,0
60,5,201770,15,2,3,0,4,1,3495,0,40,39,0
25,4,153147,11,4,3,3,4,1,0,0,40,39,0
41,4,282443,8,0,4,4,4,0,0,1412,69,39,0
40,4,197978,11,0,8,4,4,0,0,0,40,39,0
55,4,144715,11,2,4,0,4,1,0,0,45,39,1
23,4,295984,9,4,4,3,4,1,0,0,26,39,0
30,4,227903,9,2,3,3,4,1,0,0,40,39,0
60,7,108735,15,2,10,0,4,1,7563,0,40,39,1
70,4,184141,9,0,1,1,4,0,0,0,11,39,0
42,6,87277,8,2,4,0,1,1,0,0,45,3,0
38,4,302566,9,4,4,1,4,1,19005,0,45,39,1
66,0,346447,11,2,0,0,4,1,0,0,40,39,1
52,6,430173,9,2,10,0,4,1,0,0,32,39,0
54,4,189474,11,4,3,1,2,1,0,0,40,39,0
50,6,171964,5,2,10,0,4,1,0,0,60,39,0
57,5,221901,9,2,4,0,4,1,7593,0,60,39,1
19,4,200473,9,4,10,3,4,0,0,0,40,39,0
37,4,236731,8,0,13,1,4,0,0,0,43,39,0
42,4,266107,15,4,10,1,4,1,3390,0,40,39,0
27,4,203712,11,2,3,0,4,1,7551,0,50,39,0
25,4,186419,8,2,1,0,4,1,0,0,40,39,0
56,7,347312,10,2,10,0,4,1,0,0,50,39,1
58,6,86681,9,2,5,5,4,0,0,0,45,39,1
27,4,117266,11,4,3,3,4,1,0,0,40,39,0
29,2,155306,11,2,8,5,4,0,0,0,39,39,1
48,4,220924,11,5,8,4,4,0,0,0,50,39,0
70,2,204434,15,4,0,1,4,0,0,0,11,39,0
47,4,23966,9,4,1,1,4,0,0,0,40,9,0
34,4,102049,9,4,10,3,4,0,0,0,34,39,0
19,4,210861,1,4,3,3,2,1,0,0,40,39,0
54,4,211618,9,2,7,0,4,1,0,0,40,26,1
39,4,228709,11,4,1,4,2,0,0,0,40,39,0
64,4,314187,11,2,7,0,4,1,0,0,40,39,1
33,4,78305,11,4,1,4,4,0,0,0,40,39,0
48,5,82289,11,0,1,4,4,1,0,0,40,39,0
47,4,45669,11,2,7,0,4,1,0,0,40,39,1
46,4,187621,9,4,10,1,4,1,0,901,50,39,0
27,4,229675,11,2,7,0,4,1,0,0,45,39,0
30,4,368956,11,4,6,2,4,1,0,0,40,39,0
52,4,160288,11,3,8,1,4,0,0,0,20,39,0
34,4,90444,11,4,13,2,1,1,0,0,40,30,0
18,4,351685,15,4,12,3,2,0,0,0,43,39,0
45,4,186305,11,2,3,0,4,1,0,0,40,39,1
43,4,173821,8,0,1,4,4,0,0,0,44,39,0
61,4,175167,11,6,9,4,4,0,0,0,11,11,0
48,6,191634,11,2,14,0,4,1,0,0,60,39,1
20,4,102983,1,4,12,3,4,1,0,0,21,39,0
24,4,209814,11,4,1,2,2,0,0,0,41,39,0
27,4,215988,15,4,11,3,4,1,0,0,40,39,0
37,4,318644,15,3,1,1,4,0,0,0,40,26,0
60,4,242465,5,2,4,0,4,1,3493,0,40,39,0
32,4,121846,11,4,1,4,2,0,0,0,40,39,0
36,4,186580,11,4,11,1,4,1,0,0,75,39,0
57,4,172641,11,0,12,1,4,0,0,0,50,39,0
37,4,222864,8,2,12,0,4,1,3456,0,40,39,0
18,4,296333,5,4,8,3,4,1,3464,0,40,39,0
32,4,212625,15,4,4,3,4,1,0,0,40,39,1
32,4,35885,15,2,4,0,4,1,0,0,50,39,1
47,4,240576,6,6,7,4,4,0,0,0,40,26,0
29,4,164482,9,4,4,1,4,1,0,0,40,8,0
24,4,392958,15,4,5,3,4,1,0,0,40,39,0
38,4,193484,11,2,4,0,4,1,0,0,40,39,0
50,0,40473,9,0,0,1,4,1,0,0,11,39,0
36,4,195811,11,2,3,0,4,1,0,0,40,22,0
24,4,305531,15,4,3,3,4,1,0,0,40,39,0
51,4,199376,11,0,4,4,4,0,0,0,40,39,0
45,4,246727,15,2,4,0,4,1,14910,0,60,39,1
63,4,190357,11,0,12,1,4,0,0,0,40,39,0
42,4,179705,11,2,7,0,4,1,0,0,54,39,0
57,4,211993,11,2,12,0,2,1,0,0,55,39,1
36,4,196537,12,2,4,0,4,1,14910,0,40,39,1
37,4,83442,5,2,7,0,2,1,0,0,40,39,0
42,4,140928,15,2,12,0,4,1,0,1996,50,39,1
23,4,371271,15,4,8,3,4,1,0,0,40,26,0
23,4,139405,11,4,6,3,4,1,0,0,28,39,0
37,5,41396,10,2,10,0,4,1,0,1890,86,39,0
41,5,195393,15,2,1,0,4,1,0,0,45,39,1
44,4,190101,11,5,1,2,4,0,0,0,39,39,0
25,6,217419,15,2,1,5,2,0,0,0,33,39,0
37,4,301611,15,2,3,0,3,1,0,0,40,39,0
32,2,376706,15,2,3,0,4,1,0,0,40,39,1
48,6,407540,11,4,3,1,4,1,3495,0,40,39,0
58,4,179646,15,2,12,0,4,1,0,0,60,39,1
70,4,196835,9,2,8,0,4,1,0,0,40,39,1
44,7,146209,11,0,3,1,4,1,0,0,40,39,0
52,4,259658,9,2,12,0,4,1,0,0,45,26,0
55,4,210084,11,6,12,4,4,0,0,0,40,39,0
34,7,180962,9,4,13,1,4,1,0,0,40,39,1
32,4,165087,11,2,3,0,4,1,3530,0,40,4,0
39,4,221310,9,0,10,4,4,1,9773,0,50,39,1
45,6,178670,12,2,4,0,4,1,7606,0,50,39,1
42,4,158321,7,0,1,4,4,0,0,0,40,39,0
62,7,194190,8,2,3,0,4,1,0,0,40,39,0
23,4,28719,15,4,4,1,4,0,0,1621,40,39,0
28,4,328145,15,4,3,3,4,1,3447,0,10,39,0
58,0,105836,11,4,0,1,4,0,0,0,40,39,0
42,5,117219,9,2,4,0,4,1,0,0,50,39,1
23,4,92238,11,4,8,3,4,0,0,0,28,39,0
50,5,413799,9,2,1,0,4,1,0,0,40,0,1
25,4,236200,11,4,4,1,4,1,0,0,40,39,0
48,4,186358,11,2,6,0,4,1,0,0,40,39,0
59,6,138644,9,3,1,4,4,0,0,0,8,39,0
32,4,191485,11,4,6,3,4,1,0,0,45,39,0
39,0,158487,15,0,0,4,4,0,0,0,38,39,0
44,4,394221,11,4,12,2,2,0,3487,0,20,39,0
43,4,208591,9,2,4,0,4,1,14961,0,50,39,1
34,4,406637,11,4,3,3,2,1,3476,0,40,39,0
55,2,258970,9,0,10,1,4,0,0,0,40,39,0
44,4,127925,12,2,12,0,4,1,0,0,40,39,1
17,0,155474,1,4,0,3,4,0,0,0,14,39,0
44,4,127321,11,2,5,0,4,1,0,0,40,39,1
53,5,348242,9,2,4,0,4,1,7561,0,50,39,1
42,4,189804,8,2,3,0,4,1,0,0,40,39,0
33,4,257413,8,2,12,0,4,1,0,0,88,39,0
82,6,47192,11,2,8,0,4,1,4048,0,87,39,0
43,4,172508,11,2,3,0,3,1,0,0,40,39,0
23,4,145108,15,5,1,4,4,0,0,0,35,39,0
49,4,162248,11,2,3,0,4,1,0,0,40,26,1
37,7,195317,15,4,12,1,4,1,0,0,61,39,0
17,4,332254,0,4,8,3,4,1,0,0,45,39,0
25,0,76018,8,2,0,0,4,1,0,0,36,39,1
40,4,130459,11,2,3,0,4,1,0,0,40,39,0
40,4,161473,12,2,1,0,4,1,7371,0,52,39,1
36,5,173317,15,4,4,1,4,1,0,0,50,39,0
18,4,128253,15,4,1,4,4,0,0,0,40,39,0
40,4,118507,9,0,10,0,4,1,3406,0,50,0,0
18,0,175673,11,4,0,3,4,1,0,0,40,39,0
28,4,221194,9,4,12,1,4,1,0,0,49,39,1
24,4,293638,11,4,6,3,2,1,0,0,40,39,0
52,5,257034,8,2,12,0,4,1,7705,0,40,39,1
48,6,202449,8,2,3,0,4,1,0,0,50,39,0
48,2,240270,8,6,11,4,4,1,0,0,60,39,0
64,1,257343,14,2,10,0,4,1,0,0,50,39,1
33,4,120352,8,0,7,4,4,1,0,0,40,26,0
22,4,179988,15,4,4,1,4,1,3446,0,40,39,0
52,6,124327,8,2,12,0,4,1,0,0,40,39,0
20,7,175183,9,4,12,3,4,0,0,0,20,3,0
51,4,213700,11,0,1,1,4,0,0,0,40,39,0
54,4,277023,15,4,12,1,4,0,0,0,36,39,0
17,4,170510,9,4,5,3,4,1,0,0,28,26,0
45,4,263861,11,3,1,4,2,0,0,0,40,39,0
33,4,150523,11,0,1,1,4,0,0,0,40,39,0
41,4,170265,9,2,4,0,4,1,14925,0,50,26,1
30,4,236886,11,4,3,3,2,1,0,0,40,39,0
43,4,327670,8,2,13,0,4,1,0,0,40,39,1
39,4,257523,11,2,3,0,2,1,0,0,40,39,0
22,4,46827,8,2,5,0,4,1,0,0,6,39,0
38,4,190404,9,2,12,0,4,1,0,0,41,39,1
74,7,190020,15,3,0,1,4,1,0,0,40,33,0
30,4,211181,15,4,1,3,4,0,0,0,40,39,0
56,4,209963,11,5,11,1,2,0,0,0,15,39,0
58,4,307786,11,0,3,4,4,0,0,0,50,39,0
22,4,109517,15,0,12,3,4,0,0,0,40,39,0
29,4,318603,7,4,1,2,4,1,0,0,45,39,0
38,4,128743,11,4,7,1,4,1,0,0,40,39,0
49,4,271504,11,2,7,0,4,1,0,0,40,39,1
31,4,200906,11,4,1,3,2,0,0,0,35,39,0
46,5,273996,9,2,13,0,4,1,0,0,22,19,0
60,7,140776,8,2,3,0,4,1,0,0,50,39,0
39,4,23096,11,2,3,0,4,1,0,0,60,39,0
30,4,380183,15,0,1,2,2,0,0,0,36,30,0
35,4,94746,9,4,13,1,4,0,0,0,69,39,1
57,4,230553,2,2,3,0,4,1,0,0,50,39,0
50,4,102568,9,2,10,0,4,1,0,0,32,39,1
32,4,177218,11,2,3,0,4,1,0,0,40,39,1
